Date,Service_Type,Cost_USD,Environment,Region
2026-07-03,Compute,93.05,Dev,US-East-1
2026-07-03,AI_Services,50.82,QA,US-East-1
2026-07-03,Storage,28.85,QA,US-East-1
2026-07-03,Compute,167.44,QA,US-East-1
2026-07-03,AI_Services,427.76,QA,US-East-1
2026-07-03,AI_Services,255.77,Dev,US-East-1
2026-07-03,AI_Services,238.3,Dev,US-East-1
2026-07-03,Compute,366.84,QA,US-East-1
2026-07-03,Compute,373.95,QA,US-East-1
2026-07-03,Storage,466.31,QA,US-East-1
2026-07-03,Storage,229.78,Prod,US-East-1
2026-07-03,AI_Services,67.42,QA,US-East-1
2026-07-03,AI_Services,431.03,Prod,US-East-1
2026-07-03,Compute,34.2,QA,US-East-1
2026-07-03,Compute,116.01,QA,US-East-1
2026-07-03,Compute,370.36,QA,US-East-1
2026-07-03,Compute,302.12,QA,US-East-1
2026-07-03,Compute,219.79,Dev,US-East-1
2026-07-03,Storage,71.86,Prod,US-East-1
2026-07-03,Compute,136.0,Dev,US-East-1
2026-07-03,Storage,356.99,QA,US-East-1
2026-07-03,AI_Services,49.17,Prod,US-East-1
2026-07-03,Storage,279.67,QA,US-East-1
2026-07-03,AI_Services,282.87,Dev,US-East-1
2026-07-03,Storage,210.58,Dev,US-East-1
2026-07-03,Compute,470.18,Prod,US-East-1
2026-07-03,Network,448.88,QA,US-East-1
2026-07-03,Storage,340.12,Dev,US-East-1
2026-07-03,Storage,201.75,QA,US-East-1
2026-07-03,Storage,270.09,QA,US-East-1
2026-07-03,AI_Services,363.87,Dev,US-East-1
2026-07-03,Compute,364.55,Dev,US-East-1
2026-07-03,AI_Services,154.61,Dev,US-East-1
2026-07-03,Storage,441.44,Prod,US-East-1
2026-07-03,Compute,193.31,Prod,US-East-1
2026-07-03,Network,499.32,QA,US-East-1
2026-07-03,Network,317.81,Prod,US-East-1
2026-07-03,Network,155.12,Dev,US-East-1
2026-07-03,Storage,190.36,Dev,US-East-1
2026-07-03,AI_Services,395.04,QA,US-East-1
2026-07-03,Storage,442.24,QA,US-East-1
2026-07-03,Compute,146.64,QA,US-East-1
2026-07-03,AI_Services,45.94,QA,US-East-1
2026-07-03,Storage,174.04,QA,US-East-1
2026-07-03,Network,44.98,Dev,US-East-1
2026-07-03,Compute,464.42,Prod,US-East-1
2026-07-03,Compute,277.04,Prod,US-East-1
2026-07-03,Compute,113.68,Prod,US-East-1
2026-07-03,AI_Services,238.44,Dev,US-East-1
2026-07-03,Network,154.62,QA,US-East-1
2026-07-03,Storage,420.62,Dev,US-East-1
2026-07-03,Storage,339.61,QA,US-East-1
2026-07-03,Network,317.28,Prod,US-East-1
2026-07-03,Storage,231.05,QA,US-East-1
2026-07-03,Compute,126.24,Dev,US-East-1
2026-07-03,Network,62.69,Dev,US-East-1
2026-07-03,AI_Services,371.55,QA,US-East-1
2026-07-03,Compute,478.1,Prod,US-East-1
2026-07-03,Network,132.41,Prod,US-East-1
2026-07-03,Compute,14.4,Dev,US-East-1
2026-07-03,Storage,375.38,Prod,US-East-1
2026-07-03,Compute,182.55,QA,US-East-1
2026-07-03,Storage,297.17,Dev,US-East-1
2026-07-03,Network,342.2,Dev,US-East-1
2026-07-03,Storage,403.73,QA,US-East-1
2026-07-03,AI_Services,194.78,Prod,US-East-1
2026-07-03,Storage,35.46,Prod,US-East-1
2026-07-03,AI_Services,206.17,QA,US-East-1
2026-07-03,Storage,56.62,Dev,US-East-1
2026-07-03,Network,130.92,Dev,US-East-1
2026-07-03,Storage,458.01,QA,US-East-1
2026-07-03,Network,130.19,QA,US-East-1
2026-07-03,Storage,492.13,Prod,US-East-1
2026-07-03,AI_Services,298.62,Dev,US-East-1
2026-07-03,Storage,73.58,Prod,US-East-1
2026-07-03,Compute,271.77,Prod,US-East-1
2026-07-03,AI_Services,36.15,Prod,US-East-1
2026-07-03,Network,376.0,Prod,US-East-1
2026-07-03,Compute,70.89,Prod,US-East-1
2026-07-03,Compute,253.88,Dev,US-East-1
2026-07-03,Compute,199.4,Dev,US-East-1
2026-07-03,Storage,257.37,QA,US-East-1
2026-07-03,Network,255.08,Dev,US-East-1
2026-07-03,Compute,265.11,Dev,US-East-1
2026-07-03,Network,320.59,Dev,US-East-1
2026-07-03,Network,14.69,Prod,US-East-1
2026-07-03,Storage,303.32,Dev,US-East-1
2026-07-03,AI_Services,444.48,Dev,US-East-1
2026-07-03,Compute,174.77,QA,US-East-1
2026-07-03,Compute,153.05,Dev,US-East-1
2026-07-03,Network,156.05,QA,US-East-1
2026-07-03,Network,467.57,QA,US-East-1
2026-07-03,Network,239.07,Prod,US-East-1
2026-07-03,Storage,385.84,QA,US-East-1
2026-07-03,Storage,417.71,Prod,US-East-1
2026-07-03,Compute,97.53,QA,US-East-1
2026-07-03,AI_Services,459.59,QA,US-East-1
2026-07-03,Storage,457.43,Prod,US-East-1
2026-07-03,Compute,184.75,Prod,US-East-1
2026-07-03,Network,495.21,Prod,US-East-1
2026-07-03,AI_Services,405.58,QA,US-East-1
2026-07-03,AI_Services,302.59,Prod,US-East-1
2026-07-03,AI_Services,338.78,QA,US-East-1
2026-07-03,AI_Services,329.86,QA,US-East-1
2026-07-03,Storage,195.23,Prod,US-East-1
2026-07-03,Network,290.48,QA,US-East-1
2026-07-03,Compute,416.53,Prod,US-East-1
2026-07-03,Compute,44.97,QA,US-East-1
2026-07-03,AI_Services,406.82,Dev,US-East-1
2026-07-03,AI_Services,174.48,Dev,US-East-1
2026-07-03,AI_Services,86.42,Prod,US-East-1
2026-07-03,Network,306.04,Prod,US-East-1
2026-07-03,Network,234.48,Prod,US-East-1
2026-07-03,Network,451.13,Dev,US-East-1
2026-07-03,AI_Services,22.91,Dev,US-East-1
2026-07-03,AI_Services,38.92,Dev,US-East-1
2026-07-03,Network,172.14,Prod,US-East-1
2026-07-03,Network,215.64,QA,US-East-1
2026-07-03,AI_Services,465.71,Prod,US-East-1
2026-07-03,Compute,482.21,Prod,US-East-1
2026-07-03,Network,312.64,QA,US-East-1
2026-07-03,Network,181.12,QA,US-East-1
2026-07-03,AI_Services,301.86,Prod,US-East-1
2026-07-03,Network,129.61,Dev,US-East-1
2026-07-03,Storage,155.63,Dev,US-East-1
2026-07-03,Compute,135.82,Prod,US-East-1
2026-07-03,Network,426.57,QA,US-East-1
2026-07-03,Storage,295.64,Prod,US-East-1
2026-07-03,Network,443.63,Dev,US-East-1
2026-07-03,Compute,214.55,QA,US-East-1
2026-07-03,Storage,498.04,Prod,US-East-1
2026-07-03,Storage,337.72,Prod,US-East-1
2026-07-03,Storage,214.08,QA,US-East-1
2026-07-03,Compute,25.5,Dev,US-East-1
2026-07-03,AI_Services,294.08,Prod,US-East-1
2026-07-03,Compute,430.62,QA,US-East-1
2026-07-03,AI_Services,236.14,QA,US-East-1
2026-07-03,Network,107.85,QA,US-East-1
2026-07-03,Storage,422.4,Dev,US-East-1
2026-07-03,Storage,77.97,Prod,US-East-1
2026-07-03,Network,359.53,Prod,US-East-1
2026-07-03,Network,14.59,Prod,US-East-1
2026-07-03,Compute,154.06,QA,US-East-1
2026-07-03,Storage,204.93,Dev,US-East-1
2026-07-03,Storage,273.7,Dev,US-East-1
2026-07-03,Compute,255.16,QA,US-East-1
2026-07-03,AI_Services,80.21,Dev,US-East-1
2026-07-03,Storage,306.5,Dev,US-East-1
2026-07-03,AI_Services,456.3,Dev,US-East-1
2026-07-03,AI_Services,48.23,Dev,US-East-1
2026-07-03,Compute,323.28,Prod,US-East-1
2026-07-03,Storage,393.33,Prod,US-East-1
2026-07-03,AI_Services,484.41,QA,US-East-1
2026-07-03,Compute,320.79,Prod,US-East-1
2026-07-03,AI_Services,452.66,Prod,US-East-1
2026-07-03,Compute,62.58,Prod,US-East-1
2026-07-03,Compute,250.83,Prod,US-East-1
2026-07-03,Storage,332.48,Dev,US-East-1
2026-07-03,Storage,30.68,Dev,US-East-1
2026-07-03,Storage,194.09,Dev,US-East-1
2026-07-03,Compute,126.7,QA,US-East-1
2026-07-03,Network,189.37,QA,US-East-1
2026-07-03,Compute,347.36,Dev,US-East-1
2026-07-03,Compute,13.03,Prod,US-East-1
2026-07-03,Compute,308.72,QA,US-East-1
2026-07-03,Network,17.05,QA,US-East-1
2026-07-03,AI_Services,23.92,Dev,US-East-1
2026-07-03,Compute,492.11,Prod,US-East-1
2026-07-03,Network,369.19,Dev,US-East-1
2026-07-03,AI_Services,471.11,Prod,US-East-1
2026-07-03,Network,449.83,Dev,US-East-1
2026-07-03,Network,365.1,QA,US-East-1
2026-07-03,AI_Services,382.49,QA,US-East-1
2026-07-03,Compute,462.3,QA,US-East-1
2026-07-03,Compute,283.87,Dev,US-East-1
2026-07-03,AI_Services,305.51,QA,US-East-1
2026-07-03,Network,460.0,Prod,US-East-1
2026-07-03,Network,197.21,Dev,US-East-1
2026-07-03,Network,426.2,Prod,US-East-1
2026-07-03,AI_Services,173.56,Prod,US-East-1
2026-07-03,Compute,245.5,QA,US-East-1
2026-07-03,Compute,446.38,Prod,US-East-1
2026-07-03,AI_Services,78.77,QA,US-East-1
2026-07-03,Storage,36.27,Prod,US-East-1
2026-07-03,Compute,158.57,QA,US-East-1
2026-07-03,Compute,77.56,Prod,US-East-1
2026-07-03,Compute,461.28,Dev,US-East-1
2026-07-03,Compute,289.2,Prod,US-East-1
2026-07-03,Compute,94.26,Dev,US-East-1
2026-07-03,AI_Services,386.33,Prod,US-East-1
2026-07-03,AI_Services,308.12,Prod,US-East-1
2026-07-03,Network,174.77,Prod,US-East-1
2026-07-03,Network,302.69,Prod,US-East-1
2026-07-03,Storage,285.22,Prod,US-East-1
2026-07-03,Network,301.56,Prod,US-East-1
2026-07-03,Storage,149.22,Prod,US-East-1
2026-07-03,Storage,230.93,Dev,US-East-1
2026-07-03,Compute,348.19,Prod,US-East-1
2026-07-03,Network,404.72,Dev,US-East-1
2026-07-03,Storage,133.54,QA,US-East-1
2026-07-03,AI_Services,157.46,Prod,US-East-1
2026-07-03,Storage,128.72,Prod,US-East-1
2026-07-03,Network,170.74,QA,US-East-1
2026-07-03,Compute,380.73,Prod,US-East-1
2026-07-03,AI_Services,415.3,Prod,US-East-1
2026-07-03,Compute,406.38,Prod,US-East-1
2026-07-03,Network,14.99,Dev,US-East-1
2026-07-03,Network,80.74,QA,US-East-1
2026-07-03,Storage,243.43,QA,US-East-1
2026-07-03,AI_Services,283.6,Dev,US-East-1
2026-07-03,Compute,229.49,Prod,US-East-1
2026-07-03,AI_Services,70.13,Dev,US-East-1
2026-07-03,Storage,295.13,Dev,US-East-1
2026-07-03,Compute,355.42,QA,US-East-1
2026-07-03,Storage,473.33,QA,US-East-1
2026-07-03,Network,173.34,Dev,US-East-1
2026-07-03,AI_Services,294.3,Dev,US-East-1
2026-07-03,Network,236.93,Prod,US-East-1
2026-07-03,Storage,226.28,Dev,US-East-1
2026-07-03,AI_Services,33.88,Prod,US-East-1
2026-07-03,Storage,108.56,Dev,US-East-1
2026-07-03,Compute,446.1,Prod,US-East-1
2026-07-03,Compute,215.29,Prod,US-East-1
2026-07-03,Storage,175.59,Dev,US-East-1
2026-07-03,Storage,65.75,QA,US-East-1
2026-07-03,AI_Services,116.3,QA,US-East-1
2026-07-03,Storage,94.07,Prod,US-East-1
2026-07-03,Network,367.99,Dev,US-East-1
2026-07-03,Storage,129.82,QA,US-East-1
2026-07-03,Storage,322.05,Prod,US-East-1
2026-07-03,Network,443.85,Dev,US-East-1
2026-07-03,Storage,294.76,Prod,US-East-1
2026-07-03,AI_Services,287.12,Dev,US-East-1
2026-07-03,Storage,205.67,QA,US-East-1
2026-07-03,AI_Services,482.89,Prod,US-East-1
2026-07-03,AI_Services,310.56,QA,US-East-1
2026-07-03,Network,375.7,Dev,US-East-1
2026-07-03,Network,272.88,QA,US-East-1
2026-07-03,AI_Services,483.69,QA,US-East-1
2026-07-03,AI_Services,122.23,Dev,US-East-1
2026-07-03,Compute,339.61,QA,US-East-1
2026-07-03,Compute,403.96,QA,US-East-1
2026-07-03,Storage,480.97,Prod,US-East-1
2026-07-03,Network,473.53,QA,US-East-1
2026-07-03,Network,18.01,Dev,US-East-1
2026-07-03,Network,301.18,QA,US-East-1
2026-07-03,Network,163.99,Dev,US-East-1
2026-07-03,Compute,23.61,QA,US-East-1
2026-07-03,Storage,317.74,Prod,US-East-1
2026-07-03,Network,173.5,Prod,US-East-1
2026-07-03,Network,169.29,QA,US-East-1
2026-07-03,AI_Services,433.68,QA,US-East-1
2026-07-03,Compute,417.66,Dev,US-East-1
2026-07-03,AI_Services,279.99,Dev,US-East-1
2026-07-03,Storage,267.54,QA,US-East-1
2026-07-03,Compute,387.41,QA,US-East-1
2026-07-03,AI_Services,120.25,QA,US-East-1
2026-07-03,Compute,54.86,Prod,US-East-1
2026-07-03,Storage,23.09,QA,US-East-1
2026-07-03,Compute,354.32,Prod,US-East-1
2026-07-03,Compute,435.02,QA,US-East-1
2026-07-03,Storage,47.78,Dev,US-East-1
2026-07-03,Storage,246.92,QA,US-East-1
2026-07-03,Storage,99.95,Prod,US-East-1
2026-07-03,AI_Services,352.81,QA,US-East-1
2026-07-03,Compute,80.81,Dev,US-East-1
2026-07-03,Storage,236.07,Dev,US-East-1
2026-07-03,Compute,109.4,Dev,US-East-1
2026-07-03,Compute,354.43,Dev,US-East-1
2026-07-03,Compute,216.11,QA,US-East-1
2026-07-03,Storage,375.22,Dev,US-East-1
2026-07-03,AI_Services,379.25,QA,US-East-1
2026-07-03,Network,388.0,Dev,US-East-1
2026-07-03,Network,485.15,QA,US-East-1
2026-07-03,Network,432.95,Dev,US-East-1
2026-07-03,AI_Services,35.4,Prod,US-East-1
2026-07-03,AI_Services,71.13,QA,US-East-1
2026-07-03,Network,169.26,Prod,US-East-1
2026-07-03,AI_Services,139.28,Prod,US-East-1
2026-07-03,Compute,398.19,QA,US-East-1
2026-07-03,Network,58.02,QA,US-East-1
2026-07-03,Network,40.66,QA,US-East-1
2026-07-03,Compute,396.5,Dev,US-East-1
2026-07-03,Compute,401.25,Prod,US-East-1
2026-07-03,Storage,68.69,Prod,US-East-1
2026-07-03,Compute,373.47,Prod,US-East-1
2026-07-03,Compute,213.35,Dev,US-East-1
2026-07-03,Network,408.73,Prod,US-East-1
2026-07-03,Storage,374.65,QA,US-East-1
2026-07-03,Storage,220.21,Prod,US-East-1
2026-07-03,AI_Services,93.14,Prod,US-East-1
2026-07-03,Storage,491.92,Dev,US-East-1
2026-07-03,Compute,217.79,Dev,US-East-1
2026-07-03,Network,222.89,Dev,US-East-1
2026-07-03,Network,389.83,Dev,US-East-1
2026-07-03,Storage,261.37,Prod,US-East-1
2026-07-03,Network,435.99,Prod,US-East-1
2026-07-03,Storage,331.01,Dev,US-East-1
2026-07-03,Network,388.9,Prod,US-East-1
2026-07-03,AI_Services,371.4,QA,US-East-1
2026-07-03,Compute,341.62,Dev,US-East-1
2026-07-03,AI_Services,479.41,Dev,US-East-1
2026-07-03,Storage,340.91,QA,US-East-1
2026-07-03,Network,49.55,QA,US-East-1
2026-07-03,Network,268.64,QA,US-East-1
2026-07-03,AI_Services,113.92,Dev,US-East-1
2026-07-03,Network,264.39,Prod,US-East-1
2026-07-03,Network,438.28,Dev,US-East-1
2026-07-03,Network,294.26,Prod,US-East-1
2026-07-03,Network,403.27,Prod,US-East-1
2026-07-03,Compute,295.85,Prod,US-East-1
2026-07-03,Storage,118.62,Dev,US-East-1
2026-07-03,Storage,331.16,Dev,US-East-1
2026-07-03,Network,76.03,Prod,US-East-1
2026-07-03,Compute,380.0,QA,US-East-1
2026-07-03,AI_Services,324.02,Prod,US-East-1
2026-07-03,Network,196.45,Prod,US-East-1
2026-07-03,AI_Services,323.65,Dev,US-East-1
2026-07-03,Compute,492.42,Prod,US-East-1
2026-07-03,Compute,474.46,Prod,US-East-1
2026-07-03,AI_Services,96.48,Prod,US-East-1
2026-07-03,AI_Services,98.61,QA,US-East-1
2026-07-03,AI_Services,368.76,QA,US-East-1
2026-07-03,Storage,211.62,Prod,US-East-1
2026-07-03,Storage,353.56,Dev,US-East-1
2026-07-03,Storage,269.31,Prod,US-East-1
2026-07-03,AI_Services,330.32,Dev,US-East-1
2026-07-03,AI_Services,210.31,Prod,US-East-1
2026-07-03,Network,495.05,Dev,US-East-1
2026-07-03,AI_Services,178.48,Prod,US-East-1
2026-07-03,Compute,14.38,Prod,US-East-1
2026-07-03,Storage,97.99,QA,US-East-1
2026-07-03,Compute,35.82,Prod,US-East-1
2026-07-03,Storage,82.1,Dev,US-East-1
2026-07-03,AI_Services,285.74,Prod,US-East-1
2026-07-03,Network,55.85,Dev,US-East-1
2026-07-03,Network,460.36,Prod,US-East-1
2026-07-03,Compute,211.35,Prod,US-East-1
2026-07-03,Network,480.72,Prod,US-East-1
2026-07-03,Storage,377.42,QA,US-East-1
2026-07-03,Storage,66.86,Prod,US-East-1
2026-07-03,Network,299.75,Prod,US-East-1
2026-07-03,Storage,290.67,Prod,US-East-1
2026-07-03,Storage,365.03,Prod,US-East-1
2026-07-03,Storage,91.37,Dev,US-East-1
2026-07-03,AI_Services,137.9,QA,US-East-1
2026-07-03,AI_Services,344.13,Prod,US-East-1
2026-07-03,Network,304.65,Dev,US-East-1
2026-07-03,Storage,256.86,Dev,US-East-1
2026-07-03,Storage,440.25,Dev,US-East-1
2026-07-03,Network,287.05,Dev,US-East-1
2026-07-03,Compute,459.21,QA,US-East-1
2026-07-03,Compute,449.48,QA,US-East-1
2026-07-03,Compute,74.68,Prod,US-East-1
2026-07-03,Storage,435.59,QA,US-East-1
2026-07-03,Compute,40.23,Prod,US-East-1
2026-07-03,Storage,60.4,Dev,US-East-1
2026-07-03,Network,64.49,Prod,US-East-1
2026-07-03,Network,225.16,QA,US-East-1
2026-07-03,Network,188.08,QA,US-East-1
2026-07-03,Compute,34.88,Prod,US-East-1
2026-07-03,Storage,190.37,QA,US-East-1
2026-07-03,Storage,219.48,Dev,US-East-1
2026-07-03,AI_Services,435.35,QA,US-East-1
2026-07-03,AI_Services,127.8,Dev,US-East-1
2026-07-03,Network,278.77,QA,US-East-1
2026-07-03,Network,349.5,Dev,US-East-1
2026-07-03,AI_Services,155.03,Dev,US-East-1
2026-07-03,AI_Services,342.0,Prod,US-East-1
2026-07-03,AI_Services,35.56,QA,US-East-1
2026-07-03,Compute,76.99,QA,US-East-1
2026-07-03,Compute,222.22,Prod,US-East-1
2026-07-03,Compute,277.91,Dev,US-East-1
2026-07-03,Compute,278.67,QA,US-East-1
2026-07-03,AI_Services,52.36,Dev,US-East-1
2026-07-03,AI_Services,441.82,Prod,US-East-1
2026-07-03,Storage,178.6,QA,US-East-1
2026-07-03,Storage,126.02,Dev,US-East-1
2026-07-03,Compute,212.93,QA,US-East-1
2026-07-03,Compute,400.39,QA,US-East-1
2026-07-03,Storage,222.84,Dev,US-East-1
2026-07-03,Network,465.2,Dev,US-East-1
2026-07-03,AI_Services,341.0,Dev,US-East-1
2026-07-03,AI_Services,381.13,QA,US-East-1
2026-07-03,AI_Services,100.24,Prod,US-East-1
2026-07-03,Network,244.05,QA,US-East-1
2026-07-03,Storage,221.96,QA,US-East-1
2026-07-03,Storage,168.29,Prod,US-East-1
2026-07-03,AI_Services,182.9,Prod,US-East-1
2026-07-03,Storage,436.41,Dev,US-East-1
2026-07-03,Network,62.88,Prod,US-East-1
2026-07-03,Network,215.84,QA,US-East-1
2026-07-03,Compute,111.54,QA,US-East-1
2026-07-03,Compute,430.87,Dev,US-East-1
2026-07-03,Storage,249.27,Prod,US-East-1
2026-07-03,Network,30.59,Dev,US-East-1
2026-07-03,Storage,284.86,QA,US-East-1
2026-07-03,Compute,365.7,Prod,US-East-1
2026-07-03,AI_Services,48.03,QA,US-East-1
2026-07-03,AI_Services,28.96,Prod,US-East-1
2026-07-03,Compute,189.0,Prod,US-East-1
2026-07-03,Storage,180.15,Prod,US-East-1
2026-07-03,Storage,183.37,Dev,US-East-1
2026-07-03,Network,393.78,QA,US-East-1
2026-07-03,AI_Services,135.02,Prod,US-East-1
2026-07-03,Compute,403.25,Dev,US-East-1
2026-07-03,Network,324.18,QA,US-East-1
2026-07-03,Compute,205.11,QA,US-East-1
2026-07-03,Compute,144.29,Dev,US-East-1
2026-07-03,Compute,71.62,QA,US-East-1
2026-07-03,Compute,447.66,Prod,US-East-1
2026-07-03,Storage,58.51,Dev,US-East-1
2026-07-03,AI_Services,302.37,QA,US-East-1
2026-07-03,Network,313.15,QA,US-East-1
2026-07-03,Storage,397.68,QA,US-East-1
2026-07-03,Compute,375.93,Prod,US-East-1
2026-07-03,Storage,138.37,Dev,US-East-1
2026-07-03,AI_Services,421.26,QA,US-East-1
2026-07-03,AI_Services,292.58,Dev,US-East-1
2026-07-03,Storage,359.9,Prod,US-East-1
2026-07-03,AI_Services,102.32,QA,US-East-1
2026-07-03,Network,374.3,QA,US-East-1
2026-07-03,Storage,259.82,QA,US-East-1
2026-07-03,AI_Services,141.2,Prod,US-East-1
2026-07-03,AI_Services,38.81,QA,US-East-1
2026-07-03,Storage,497.82,Dev,US-East-1
2026-07-03,Compute,381.49,Dev,US-East-1
2026-07-03,AI_Services,234.71,Dev,US-East-1
2026-07-03,Compute,352.6,Dev,US-East-1
2026-07-03,AI_Services,145.94,QA,US-East-1
2026-07-03,Storage,61.91,QA,US-East-1
2026-07-03,Network,395.44,QA,US-East-1
2026-07-03,AI_Services,457.54,Dev,US-East-1
2026-07-03,AI_Services,331.6,Prod,US-East-1
2026-07-03,Storage,27.05,QA,US-East-1
2026-07-03,Network,199.61,Prod,US-East-1
2026-07-03,Network,451.28,QA,US-East-1
2026-07-03,Compute,265.71,Prod,US-East-1
2026-07-03,Network,21.01,QA,US-East-1
2026-07-03,Storage,195.79,Dev,US-East-1
2026-07-03,AI_Services,436.13,QA,US-East-1
2026-07-03,Storage,251.43,QA,US-East-1
2026-07-03,Network,231.02,Dev,US-East-1
2026-07-03,Network,229.38,Prod,US-East-1
2026-07-03,Network,466.67,Dev,US-East-1
2026-07-03,Network,238.96,QA,US-East-1
2026-07-03,Compute,294.1,Prod,US-East-1
2026-07-03,Network,147.6,Dev,US-East-1
2026-07-03,Compute,101.85,Dev,US-East-1
2026-07-03,Compute,27.93,Dev,US-East-1
2026-07-03,Network,281.87,QA,US-East-1
2026-07-03,Storage,299.71,Dev,US-East-1
2026-07-03,AI_Services,222.84,Prod,US-East-1
2026-07-03,Storage,121.22,QA,US-East-1
2026-07-03,Network,80.42,Prod,US-East-1
2026-07-03,AI_Services,201.06,Dev,US-East-1
2026-07-03,Compute,62.29,Dev,US-East-1
2026-07-03,AI_Services,428.68,QA,US-East-1
2026-07-03,AI_Services,180.6,Prod,US-East-1
2026-07-03,AI_Services,208.86,QA,US-East-1
2026-07-03,AI_Services,407.02,QA,US-East-1
2026-07-03,Network,27.4,Dev,US-East-1
2026-07-03,Compute,128.49,QA,US-East-1
2026-07-03,Compute,290.49,Dev,US-East-1
2026-07-03,Network,217.42,Dev,US-East-1
2026-07-03,Compute,111.26,Prod,US-East-1
2026-07-03,Storage,152.4,Dev,US-East-1
2026-07-03,Network,64.58,Prod,US-East-1
2026-07-03,Storage,72.4,Dev,US-East-1
2026-07-03,Storage,28.83,Prod,US-East-1
2026-07-03,Network,139.11,Prod,US-East-1
2026-07-03,Compute,118.64,Dev,US-East-1
2026-07-03,Network,203.77,QA,US-East-1
2026-07-03,AI_Services,456.54,Dev,US-East-1
2026-07-03,Network,149.04,Dev,US-East-1
2026-07-03,Compute,394.9,Dev,US-East-1
2026-07-03,Storage,110.97,Dev,US-East-1
2026-07-03,Network,441.23,Dev,US-East-1
2026-07-03,AI_Services,317.52,QA,US-East-1
2026-07-03,Network,191.34,Prod,US-East-1
2026-07-03,AI_Services,494.0,Prod,US-East-1
2026-07-03,Storage,486.28,Dev,US-East-1
2026-07-03,Network,462.19,QA,US-East-1
2026-07-03,Compute,274.54,Prod,US-East-1
2026-07-03,AI_Services,482.1,Prod,US-East-1
2026-07-03,AI_Services,37.12,QA,US-East-1
2026-07-03,Network,154.57,QA,US-East-1
2026-07-03,Network,84.33,Dev,US-East-1
2026-07-03,Network,198.19,Prod,US-East-1
2026-07-03,Storage,324.2,Dev,US-East-1
2026-07-03,Compute,98.9,QA,US-East-1
2026-07-03,Compute,150.46,QA,US-East-1
2026-07-03,AI_Services,164.03,Prod,US-East-1
2026-07-03,AI_Services,53.64,QA,US-East-1
2026-07-03,Network,354.48,Prod,US-East-1
2026-07-03,AI_Services,115.9,Dev,US-East-1
2026-07-03,AI_Services,380.21,QA,US-East-1
2026-07-03,Network,194.98,Dev,US-East-1
2026-07-03,Compute,497.75,Dev,US-East-1
2026-07-03,AI_Services,478.7,Prod,US-East-1
2026-07-03,Network,375.99,Dev,US-East-1
2026-07-03,Network,455.67,QA,US-East-1
2026-07-03,Compute,289.21,Prod,US-East-1
2026-07-03,Network,358.66,QA,US-East-1
2026-07-03,AI_Services,160.46,QA,US-East-1
2026-07-03,Network,414.31,Prod,US-East-1
2026-07-03,Storage,389.53,Dev,US-East-1
2026-07-03,Network,82.47,Prod,US-East-1
2026-07-03,Storage,15.23,QA,US-East-1
2026-07-03,AI_Services,108.93,QA,US-East-1
2026-07-03,AI_Services,327.68,Prod,US-East-1
2026-07-03,Storage,273.57,Dev,US-East-1
2026-07-03,Network,214.45,QA,US-East-1
2026-07-03,AI_Services,371.83,Prod,US-East-1
2026-07-03,AI_Services,358.37,Dev,US-East-1
2026-07-03,AI_Services,384.79,Prod,US-East-1
2026-07-03,Network,485.58,Prod,US-East-1
2026-07-03,Storage,304.74,Prod,US-East-1
2026-07-03,Compute,25.44,Prod,US-East-1
2026-07-03,Network,398.73,Prod,US-East-1
2026-07-03,Compute,260.69,Prod,US-East-1
2026-07-03,AI_Services,208.0,QA,US-East-1
2026-07-03,Network,133.99,Prod,US-East-1
2026-07-03,Network,194.16,Prod,US-East-1
2026-07-03,AI_Services,195.71,QA,US-East-1
2026-07-03,Network,163.97,QA,US-East-1
2026-07-03,Network,366.7,Dev,US-East-1
2026-07-03,AI_Services,324.75,Prod,US-East-1
2026-07-03,AI_Services,343.85,Prod,US-East-1
2026-07-03,Storage,231.08,Dev,US-East-1
2026-07-03,Storage,397.33,QA,US-East-1
2026-07-03,Compute,79.91,Dev,US-East-1
2026-07-03,Storage,276.67,Prod,US-East-1
2026-07-03,AI_Services,379.24,Prod,US-East-1
2026-07-03,Compute,288.29,Prod,US-East-1
2026-07-03,Compute,410.74,Dev,US-East-1
2026-07-03,Storage,338.71,QA,US-East-1
2026-07-03,Compute,112.2,Prod,US-East-1
2026-07-03,Network,307.94,QA,US-East-1
2026-07-03,Compute,374.45,QA,US-East-1
2026-07-03,Compute,460.37,Dev,US-East-1
2026-07-03,Storage,441.64,Dev,US-East-1
2026-07-03,Compute,323.91,Dev,US-East-1
2026-07-03,AI_Services,497.91,QA,US-East-1
2026-07-03,Compute,456.94,QA,US-East-1
2026-07-03,Storage,451.79,Prod,US-East-1
2026-07-03,AI_Services,116.44,Prod,US-East-1
2026-07-03,AI_Services,234.33,QA,US-East-1
2026-07-03,Compute,450.76,Prod,US-East-1
2026-07-03,Network,485.69,QA,US-East-1
2026-07-03,Network,462.86,Dev,US-East-1
2026-07-03,Network,254.96,Dev,US-East-1
2026-07-03,Network,477.84,QA,US-East-1
2026-07-03,Network,181.24,QA,US-East-1
2026-07-03,Compute,465.38,Dev,US-East-1
2026-07-03,AI_Services,390.3,QA,US-East-1
2026-07-03,Storage,341.35,QA,US-East-1
2026-07-03,Storage,226.47,Dev,US-East-1
2026-07-03,Compute,318.44,QA,US-East-1
2026-07-03,AI_Services,368.33,Dev,US-East-1
2026-07-03,Storage,460.81,Prod,US-East-1
