Ticket_ID,Priority,Created_Date,Resolution_Time_Hours,SLA_Met
INC-61786,Medium,2/17/2025,53,FALSE
INC-93641,Low,3/5/2025,34,FALSE
INC-72697,High,7/8/2024,28,FALSE
INC-96540,Low,3/20/2025,72,FALSE
INC-17596,High,6/7/2025,33,FALSE
INC-31426,Low,1/18/2025,12,TRUE
INC-70861,Medium,5/25/2025,18,TRUE
INC-18746,Low,5/15/2025,44,FALSE
INC-48509,Low,8/6/2024,31,FALSE
INC-48891,High,9/7/2024,6,TRUE
INC-72613,Critical,9/14/2024,22,TRUE
INC-85246,High,8/2/2024,60,FALSE
INC-89595,Low,7/6/2024,6,TRUE
INC-36478,High,1/27/2025,61,FALSE
INC-68476,Critical,6/26/2025,35,FALSE
INC-41031,Critical,5/19/2025,25,FALSE
INC-89524,High,1/13/2025,67,FALSE
INC-90899,Low,7/30/2024,41,FALSE
INC-70211,Medium,7/3/2024,12,TRUE
INC-05055,Critical,6/3/2025,21,TRUE
INC-97617,Low,7/26/2024,64,FALSE
INC-33937,Critical,11/6/2024,43,FALSE
INC-59959,High,5/22/2025,34,FALSE
INC-71616,Medium,7/13/2024,21,TRUE
INC-00034,High,2/10/2025,51,FALSE
INC-76094,High,11/21/2024,50,FALSE
INC-83097,Medium,10/24/2024,55,FALSE
INC-94628,Critical,11/22/2024,39,FALSE
INC-23193,Low,6/26/2025,6,TRUE
INC-03548,Medium,1/12/2025,21,TRUE
INC-57776,High,12/4/2024,2,TRUE
INC-21351,High,9/4/2024,33,FALSE
INC-71533,Critical,3/9/2025,53,FALSE
INC-84174,Critical,4/24/2025,35,FALSE
INC-20867,High,1/31/2025,24,TRUE
INC-44500,Low,7/4/2024,7,TRUE
INC-52312,Low,6/29/2025,57,FALSE
INC-48769,Low,9/18/2024,15,TRUE
INC-30065,High,2/23/2025,57,FALSE
INC-60306,Critical,5/4/2025,52,FALSE
INC-55537,Low,11/3/2024,56,FALSE
INC-15616,Low,8/3/2024,61,FALSE
INC-05970,High,6/29/2025,56,FALSE
INC-41920,Low,4/12/2025,27,FALSE
INC-49394,Low,1/17/2025,7,TRUE
INC-52937,Critical,6/5/2025,48,FALSE
INC-36954,Low,12/15/2024,14,TRUE
INC-32412,Low,10/24/2024,16,TRUE
INC-32061,Medium,1/14/2025,48,FALSE
INC-45205,Critical,4/1/2025,22,TRUE
INC-90889,Critical,6/10/2025,5,TRUE
INC-66686,High,8/9/2024,42,FALSE
INC-34936,Critical,8/13/2024,70,FALSE
INC-56196,Critical,5/26/2025,35,FALSE
INC-39086,Critical,9/27/2024,19,TRUE
INC-16443,Low,8/19/2024,22,TRUE
INC-58322,Medium,10/5/2024,19,TRUE
INC-61115,Low,8/1/2024,26,FALSE
INC-03680,Low,10/17/2024,59,FALSE
INC-88222,High,7/23/2024,66,FALSE
INC-82426,Critical,5/10/2025,43,FALSE
INC-32244,Critical,5/2/2025,62,FALSE
INC-26690,Critical,6/7/2025,3,TRUE
INC-11705,Medium,2/19/2025,6,TRUE
INC-45600,High,8/27/2024,42,FALSE
INC-56780,High,7/8/2024,46,FALSE
INC-58574,Low,12/14/2024,10,TRUE
INC-11708,Low,9/10/2024,20,TRUE
INC-13959,High,3/23/2025,24,TRUE
INC-48575,Critical,10/9/2024,56,FALSE
INC-98697,High,10/26/2024,72,FALSE
INC-02870,Low,12/17/2024,53,FALSE
INC-62265,Low,10/17/2024,28,FALSE
INC-79060,Medium,8/5/2024,2,TRUE
INC-26128,Critical,12/15/2024,44,FALSE
INC-71949,High,3/19/2025,33,FALSE
INC-41420,Critical,1/16/2025,25,FALSE
INC-84871,Low,3/31/2025,55,FALSE
INC-56252,High,2/16/2025,72,FALSE
INC-89192,Medium,3/26/2025,21,TRUE
INC-99044,Critical,3/6/2025,5,TRUE
INC-08759,Medium,4/28/2025,67,FALSE
INC-96949,High,6/23/2025,33,FALSE
INC-62903,Medium,5/6/2025,63,FALSE
INC-23217,High,1/5/2025,41,FALSE
INC-94228,High,12/18/2024,21,TRUE
INC-42696,Critical,12/3/2024,40,FALSE
INC-67161,Critical,3/22/2025,22,TRUE
INC-76401,Medium,1/17/2025,23,TRUE
INC-30313,High,10/21/2024,22,TRUE
INC-82173,Medium,10/3/2024,66,FALSE
INC-34319,Low,5/1/2025,40,FALSE
INC-58559,Critical,11/12/2024,39,FALSE
INC-08431,High,7/9/2024,62,FALSE
INC-44319,High,8/25/2024,68,FALSE
INC-13564,Low,7/1/2025,63,FALSE
INC-72946,High,3/28/2025,5,TRUE
INC-95642,High,5/20/2025,29,FALSE
INC-60266,Low,5/9/2025,48,FALSE
INC-60873,Medium,12/26/2024,8,TRUE
INC-95403,Medium,2/24/2025,33,FALSE
INC-75616,High,2/6/2025,46,FALSE
INC-71132,Low,3/4/2025,70,FALSE
INC-52122,High,2/3/2025,43,FALSE
INC-28607,Medium,10/20/2024,33,FALSE
INC-44082,High,9/6/2024,19,TRUE
INC-29706,High,6/27/2025,12,TRUE
INC-28479,Medium,4/5/2025,39,FALSE
INC-48739,High,10/9/2024,70,FALSE
INC-52323,Low,11/21/2024,63,FALSE
INC-76355,High,3/18/2025,2,TRUE
INC-80343,Critical,1/25/2025,14,TRUE
INC-94826,Low,4/5/2025,29,FALSE
INC-11087,Low,3/6/2025,47,FALSE
INC-04464,High,6/15/2025,62,FALSE
INC-14958,High,8/11/2024,29,FALSE
INC-55246,Low,4/5/2025,6,TRUE
INC-97950,High,7/30/2024,61,FALSE
INC-92174,Critical,11/4/2024,8,TRUE
INC-44105,Low,7/30/2024,68,FALSE
INC-39747,Low,8/12/2024,37,FALSE
INC-02929,High,8/11/2024,39,FALSE
INC-46589,Medium,12/24/2024,48,FALSE
INC-37839,High,7/4/2024,3,TRUE
INC-66123,Low,11/4/2024,38,FALSE
INC-50143,Medium,8/12/2024,40,FALSE
INC-72016,Critical,8/29/2024,33,FALSE
INC-14616,High,10/4/2024,26,FALSE
INC-75650,Critical,1/17/2025,59,FALSE
INC-52646,Medium,8/24/2024,25,FALSE
INC-46923,High,1/24/2025,53,FALSE
INC-17358,Low,11/4/2024,35,FALSE
INC-46764,Low,10/10/2024,12,TRUE
INC-75761,Critical,7/22/2024,69,FALSE
INC-98382,Medium,10/26/2024,65,FALSE
INC-62290,Critical,7/14/2024,57,FALSE
INC-30759,High,9/9/2024,43,FALSE
INC-23372,Critical,11/21/2024,42,FALSE
INC-63924,Critical,9/11/2024,15,TRUE
INC-57640,High,8/1/2024,21,TRUE
INC-12228,Medium,2/16/2025,31,FALSE
INC-38393,Low,9/5/2024,44,FALSE
INC-40008,Critical,6/24/2025,55,FALSE
INC-85564,Critical,6/12/2025,39,FALSE
INC-13155,High,3/14/2025,20,TRUE
INC-73462,High,6/27/2025,39,FALSE
INC-31954,Medium,11/1/2024,69,FALSE
INC-25500,Critical,7/10/2024,20,TRUE
INC-99424,High,10/15/2024,19,TRUE
INC-69282,High,7/2/2025,35,FALSE
INC-37524,Medium,2/12/2025,5,TRUE
INC-05409,Medium,12/18/2024,56,FALSE
INC-20775,Critical,8/3/2024,11,TRUE
INC-44584,High,7/12/2024,62,FALSE
INC-49378,Critical,11/26/2024,29,FALSE
INC-34259,Medium,3/29/2025,71,FALSE
INC-26850,Low,7/3/2025,5,TRUE
INC-46625,Medium,2/18/2025,11,TRUE
INC-68249,Low,11/21/2024,67,FALSE
INC-86969,Critical,3/6/2025,23,TRUE
INC-79422,Critical,1/5/2025,11,TRUE
INC-78748,Low,11/25/2024,18,TRUE
INC-57924,High,5/15/2025,65,FALSE
INC-67718,Medium,5/30/2025,35,FALSE
INC-36938,Low,1/24/2025,5,TRUE
INC-35708,Critical,12/7/2024,28,FALSE
INC-52097,Medium,2/8/2025,70,FALSE
INC-50225,High,11/20/2024,37,FALSE
INC-29991,High,4/14/2025,24,TRUE
INC-63664,Medium,6/23/2025,18,TRUE
INC-19691,Medium,9/29/2024,44,FALSE
INC-16224,Medium,8/16/2024,25,FALSE
INC-26551,Medium,6/5/2025,7,TRUE
INC-54157,High,5/19/2025,50,FALSE
INC-55178,Critical,7/28/2024,34,FALSE
INC-38796,Medium,3/31/2025,49,FALSE
INC-89326,Critical,4/23/2025,34,FALSE
INC-48044,Medium,7/9/2024,63,FALSE
INC-76651,High,3/27/2025,61,FALSE
INC-04737,Low,4/15/2025,39,FALSE
INC-88085,High,3/6/2025,63,FALSE
INC-25490,Low,7/31/2024,52,FALSE
INC-68902,Medium,7/15/2024,62,FALSE
INC-64399,Low,12/20/2024,43,FALSE
INC-94709,Medium,9/6/2024,23,TRUE
INC-12042,Low,10/28/2024,26,FALSE
INC-32881,Critical,12/6/2024,38,FALSE
INC-13861,Critical,6/20/2025,12,TRUE
INC-59103,Medium,12/18/2024,30,FALSE
INC-62200,Critical,4/29/2025,22,TRUE
INC-48977,Low,4/11/2025,18,TRUE
INC-81113,Low,7/14/2024,16,TRUE
INC-44663,Medium,6/16/2025,18,TRUE
INC-09823,Critical,2/20/2025,64,FALSE
INC-92514,High,6/26/2025,9,TRUE
INC-65785,Medium,2/12/2025,50,FALSE
INC-57491,Medium,12/6/2024,55,FALSE
INC-36921,Medium,7/19/2024,51,FALSE
INC-78350,High,12/5/2024,64,FALSE
INC-29882,Critical,8/7/2024,3,TRUE
INC-86421,High,3/2/2025,67,FALSE
INC-09735,Critical,8/5/2024,64,FALSE
INC-47154,Low,5/3/2025,70,FALSE
INC-31790,Low,9/2/2024,24,TRUE
INC-95929,Low,1/16/2025,4,TRUE
INC-96072,Low,3/27/2025,62,FALSE
INC-91617,Medium,9/7/2024,47,FALSE
INC-28947,Medium,2/20/2025,51,FALSE
INC-02043,High,10/29/2024,41,FALSE
INC-37379,Low,9/12/2024,20,TRUE
INC-30840,Medium,9/11/2024,52,FALSE
INC-65248,High,4/21/2025,27,FALSE
INC-24315,High,6/21/2025,34,FALSE
INC-71461,Critical,6/3/2025,11,TRUE
INC-32360,Medium,1/22/2025,37,FALSE
INC-70827,Low,7/3/2025,61,FALSE
INC-09190,Low,10/15/2024,42,FALSE
INC-19002,High,8/14/2024,69,FALSE
INC-42164,Critical,10/20/2024,42,FALSE
INC-33021,Medium,3/6/2025,31,FALSE
INC-31857,High,9/11/2024,17,TRUE
INC-86505,Low,12/27/2024,2,TRUE
INC-98908,Medium,2/4/2025,33,FALSE
INC-57970,Critical,5/24/2025,59,FALSE
INC-16707,Low,9/12/2024,69,FALSE
INC-50907,Low,1/3/2025,7,TRUE
INC-43013,Critical,12/13/2024,46,FALSE
INC-43809,High,5/14/2025,65,FALSE
INC-09501,High,12/5/2024,47,FALSE
INC-91879,Critical,12/2/2024,54,FALSE
INC-64480,High,7/8/2024,24,TRUE
INC-30175,Medium,8/8/2024,18,TRUE
INC-59790,Low,4/7/2025,62,FALSE
INC-70389,Critical,11/21/2024,28,FALSE
INC-68253,Critical,3/15/2025,53,FALSE
INC-00842,Low,6/30/2025,37,FALSE
INC-76168,Low,8/9/2024,54,FALSE
INC-96461,High,3/13/2025,36,FALSE
INC-31520,High,9/8/2024,62,FALSE
INC-66031,Critical,7/5/2024,15,TRUE
INC-30542,Medium,11/12/2024,53,FALSE
INC-11729,Low,6/4/2025,7,TRUE
INC-38982,Medium,10/3/2024,3,TRUE
INC-33126,High,4/6/2025,30,FALSE
INC-46665,High,7/5/2024,14,TRUE
INC-89444,High,6/19/2025,23,TRUE
INC-01452,Critical,8/21/2024,52,FALSE
INC-52920,Low,6/3/2025,35,FALSE
INC-04412,Medium,1/21/2025,63,FALSE
INC-26110,Medium,11/8/2024,20,TRUE
INC-16507,High,10/8/2024,61,FALSE
INC-77356,Critical,7/24/2024,15,TRUE
INC-37890,Critical,6/16/2025,70,FALSE
INC-12909,Low,5/21/2025,16,TRUE
INC-25803,Low,7/21/2024,47,FALSE
INC-47190,High,1/2/2025,9,TRUE
INC-43655,Critical,3/29/2025,53,FALSE
INC-54044,Critical,4/17/2025,59,FALSE
INC-89659,Medium,11/1/2024,26,FALSE
INC-00586,High,2/22/2025,49,FALSE
INC-46352,Medium,12/10/2024,63,FALSE
INC-77986,Critical,8/28/2024,47,FALSE
INC-13350,Low,2/9/2025,21,TRUE
INC-36063,Critical,4/25/2025,43,FALSE
INC-69266,Critical,11/4/2024,24,TRUE
INC-45535,Critical,7/21/2024,59,FALSE
INC-97488,High,12/27/2024,3,TRUE
INC-68551,High,8/10/2024,31,FALSE
INC-19675,Low,6/10/2025,7,TRUE
INC-62145,Medium,10/15/2024,35,FALSE
INC-08799,Low,2/22/2025,45,FALSE
INC-73847,Medium,10/12/2024,4,TRUE
INC-36762,High,5/21/2025,3,TRUE
INC-34027,High,7/4/2024,46,FALSE
INC-18392,Low,7/18/2024,72,FALSE
INC-00028,High,10/31/2024,25,FALSE
INC-07328,Low,9/14/2024,26,FALSE
INC-94902,High,11/18/2024,52,FALSE
INC-73809,High,10/28/2024,18,TRUE
INC-94442,Critical,6/25/2025,35,FALSE
INC-12105,Low,7/3/2024,67,FALSE
INC-26354,Critical,12/14/2024,71,FALSE
INC-51800,Low,10/22/2024,40,FALSE
INC-05940,Critical,6/23/2025,21,TRUE
INC-32821,Medium,9/12/2024,70,FALSE
INC-19310,Low,6/3/2025,47,FALSE
INC-52128,High,6/13/2025,53,FALSE
INC-29000,Medium,11/15/2024,52,FALSE
INC-30468,Low,8/2/2024,20,TRUE
INC-96181,Critical,10/28/2024,50,FALSE
INC-63699,Medium,12/23/2024,38,FALSE
INC-82546,Medium,10/22/2024,20,TRUE
INC-58737,Critical,2/8/2025,56,FALSE
INC-84762,Critical,4/17/2025,23,TRUE
INC-91366,Critical,7/20/2024,32,FALSE
INC-83132,High,11/3/2024,52,FALSE
INC-60821,Medium,7/2/2025,67,FALSE
INC-10390,Medium,5/13/2025,59,FALSE
INC-58142,Low,5/22/2025,11,TRUE
INC-64076,Low,7/25/2024,52,FALSE
INC-03040,High,5/27/2025,30,FALSE
INC-14196,High,3/7/2025,29,FALSE
INC-73860,Low,12/8/2024,3,TRUE
INC-09681,Low,10/26/2024,51,FALSE
INC-50105,Low,10/8/2024,51,FALSE
INC-81980,Medium,4/19/2025,11,TRUE
INC-85297,High,9/2/2024,13,TRUE
INC-18360,Medium,1/12/2025,11,TRUE
INC-35279,High,5/15/2025,35,FALSE
INC-38940,High,1/13/2025,34,FALSE
INC-50698,High,5/9/2025,16,TRUE
INC-89397,High,9/15/2024,22,TRUE
INC-35168,Medium,2/12/2025,37,FALSE
INC-52255,Critical,9/12/2024,8,TRUE
INC-45149,High,3/29/2025,68,FALSE
INC-51291,Critical,12/23/2024,59,FALSE
INC-09560,Low,11/29/2024,14,TRUE
INC-46867,Low,5/13/2025,44,FALSE
INC-73109,High,8/25/2024,34,FALSE
INC-11413,High,11/5/2024,22,TRUE
INC-79378,High,5/6/2025,35,FALSE
INC-29631,High,7/11/2024,51,FALSE
INC-24599,Low,8/8/2024,18,TRUE
INC-34476,High,1/3/2025,31,FALSE
INC-85488,Medium,1/2/2025,17,TRUE
INC-09152,Medium,3/1/2025,72,FALSE
INC-81768,Critical,12/17/2024,66,FALSE
INC-15508,High,1/1/2025,10,TRUE
INC-52680,Critical,5/9/2025,28,FALSE
INC-21338,Low,11/11/2024,31,FALSE
INC-07984,Low,6/21/2025,18,TRUE
INC-11812,High,8/12/2024,18,TRUE
INC-17781,Critical,8/26/2024,3,TRUE
INC-71664,Medium,10/15/2024,5,TRUE
INC-69691,Critical,10/26/2024,14,TRUE
INC-62996,High,4/27/2025,66,FALSE
INC-52802,High,7/31/2024,48,FALSE
INC-19857,Low,7/23/2024,6,TRUE
INC-16945,Critical,4/20/2025,21,TRUE
INC-82441,Critical,11/27/2024,3,TRUE
INC-60514,Low,5/7/2025,7,TRUE
INC-75297,High,10/2/2024,43,FALSE
INC-38947,Low,7/30/2024,7,TRUE
INC-01469,Low,1/9/2025,45,FALSE
INC-15054,Critical,12/23/2024,21,TRUE
INC-39449,Medium,6/13/2025,10,TRUE
INC-07807,Medium,5/9/2025,60,FALSE
INC-35465,Medium,10/30/2024,18,TRUE
INC-70369,Critical,8/3/2024,33,FALSE
INC-01076,Critical,7/19/2024,64,FALSE
INC-97586,Critical,8/22/2024,27,FALSE
INC-15196,Medium,8/10/2024,4,TRUE
INC-94236,Low,4/2/2025,4,TRUE
INC-67694,Low,5/16/2025,17,TRUE
INC-96735,Low,4/26/2025,37,FALSE
INC-21130,High,8/11/2024,36,FALSE
INC-24663,High,5/31/2025,36,FALSE
INC-90030,Critical,10/11/2024,55,FALSE
INC-85281,High,5/15/2025,64,FALSE
INC-85900,High,3/7/2025,41,FALSE
INC-86196,Low,8/3/2024,38,FALSE
INC-96622,Medium,7/10/2024,15,TRUE
INC-74491,Medium,6/21/2025,33,FALSE
INC-92787,High,2/28/2025,32,FALSE
INC-59403,Low,9/20/2024,41,FALSE
INC-33351,Low,1/17/2025,27,FALSE
INC-08889,Critical,10/3/2024,51,FALSE
INC-95921,High,4/23/2025,61,FALSE
INC-33469,Critical,3/18/2025,18,TRUE
INC-53640,Low,6/30/2025,53,FALSE
INC-25634,Low,3/14/2025,15,TRUE
INC-16761,High,8/16/2024,28,FALSE
INC-15975,Critical,9/26/2024,52,FALSE
INC-11447,Low,1/20/2025,56,FALSE
INC-59733,Medium,1/8/2025,48,FALSE
INC-93206,Critical,2/14/2025,53,FALSE
INC-04084,Critical,1/30/2025,9,TRUE
INC-39023,Low,7/29/2024,67,FALSE
INC-14463,Medium,11/26/2024,46,FALSE
INC-95421,Critical,6/13/2025,20,TRUE
INC-77743,Critical,3/14/2025,63,FALSE
INC-13695,Low,4/22/2025,44,FALSE
INC-07402,Medium,3/2/2025,7,TRUE
INC-33591,Critical,5/31/2025,53,FALSE
INC-23268,Low,12/4/2024,68,FALSE
INC-79918,Medium,7/8/2024,24,TRUE
INC-20701,High,11/29/2024,14,TRUE
INC-20836,High,12/15/2024,69,FALSE
INC-93896,Medium,2/26/2025,40,FALSE
INC-27495,High,1/8/2025,61,FALSE
INC-49143,Medium,3/23/2025,16,TRUE
INC-25739,High,2/19/2025,8,TRUE
INC-09135,Critical,7/4/2024,36,FALSE
INC-42513,Critical,1/13/2025,9,TRUE
INC-69372,High,10/28/2024,16,TRUE
INC-24548,Low,9/10/2024,35,FALSE
INC-26120,Medium,3/15/2025,53,FALSE
INC-59278,Medium,2/6/2025,19,TRUE
INC-33047,Critical,5/31/2025,66,FALSE
INC-57017,Low,10/23/2024,57,FALSE
INC-00212,High,6/19/2025,46,FALSE
INC-10278,Critical,12/3/2024,64,FALSE
INC-90798,Critical,6/12/2025,7,TRUE
INC-36574,High,5/15/2025,41,FALSE
INC-60358,Low,9/15/2024,30,FALSE
INC-87823,Low,11/10/2024,29,FALSE
INC-39375,Low,6/26/2025,53,FALSE
INC-46791,High,10/31/2024,58,FALSE
INC-40387,Low,10/31/2024,45,FALSE
INC-74090,Low,9/20/2024,25,FALSE
INC-97022,Medium,10/3/2024,57,FALSE
INC-27230,Medium,3/27/2025,34,FALSE
INC-47086,Critical,1/12/2025,35,FALSE
INC-21151,Critical,4/22/2025,52,FALSE
INC-36800,Medium,1/18/2025,29,FALSE
INC-44133,High,4/24/2025,20,TRUE
INC-26227,Critical,5/29/2025,66,FALSE
INC-41970,Low,4/3/2025,58,FALSE
INC-63022,High,8/28/2024,28,FALSE
INC-42679,Medium,3/24/2025,32,FALSE
INC-76112,Low,4/21/2025,33,FALSE
INC-93815,Medium,11/29/2024,38,FALSE
INC-10737,Medium,10/30/2024,38,FALSE
INC-23428,Low,8/28/2024,47,FALSE
INC-76281,Medium,4/4/2025,71,FALSE
INC-56684,Medium,8/30/2024,63,FALSE
INC-69383,Low,9/17/2024,45,FALSE
INC-84585,Low,2/19/2025,13,TRUE
INC-51756,Low,12/25/2024,21,TRUE
INC-52467,High,6/29/2025,13,TRUE
INC-47367,Medium,7/6/2024,48,FALSE
INC-40105,Low,6/10/2025,36,FALSE
INC-27137,High,4/14/2025,70,FALSE
INC-18995,Medium,5/3/2025,40,FALSE
INC-78824,Low,2/9/2025,39,FALSE
INC-12843,Critical,4/4/2025,30,FALSE
INC-35396,Medium,10/4/2024,50,FALSE
INC-46065,High,8/23/2024,65,FALSE
INC-80596,Critical,6/11/2025,49,FALSE
INC-53414,Medium,9/19/2024,60,FALSE
INC-55733,Critical,9/1/2024,42,FALSE
INC-97859,High,6/14/2025,55,FALSE
INC-19192,Medium,9/6/2024,9,TRUE
INC-66798,Medium,1/17/2025,40,FALSE
INC-54993,Critical,10/16/2024,62,FALSE
INC-77835,Critical,1/6/2025,7,TRUE
INC-79633,Low,2/7/2025,29,FALSE
INC-59314,Low,11/12/2024,45,FALSE
INC-19212,Medium,1/5/2025,64,FALSE
INC-24878,Medium,10/21/2024,13,TRUE
INC-41506,Low,4/6/2025,52,FALSE
INC-56765,High,10/25/2024,12,TRUE
INC-36523,Critical,8/21/2024,46,FALSE
INC-20217,Medium,9/5/2024,55,FALSE
INC-81291,Critical,4/6/2025,48,FALSE
INC-79476,Critical,12/16/2024,14,TRUE
INC-63558,Low,7/1/2025,37,FALSE
INC-86494,High,1/10/2025,4,TRUE
INC-99764,Low,8/16/2024,57,FALSE
INC-69453,Critical,10/21/2024,46,FALSE
INC-21632,Critical,1/17/2025,30,FALSE
INC-86633,High,9/17/2024,3,TRUE
INC-97854,High,1/29/2025,8,TRUE
INC-01527,Medium,8/13/2024,66,FALSE
INC-69242,High,2/6/2025,70,FALSE
INC-27568,Medium,4/27/2025,17,TRUE
INC-90065,Low,6/1/2025,37,FALSE
INC-30105,High,12/25/2024,69,FALSE
INC-99597,Critical,12/4/2024,66,FALSE
INC-33971,High,11/26/2024,38,FALSE
INC-47997,Critical,7/11/2024,63,FALSE
INC-51438,High,4/20/2025,52,FALSE
INC-83890,Low,11/20/2024,19,TRUE
INC-31516,High,2/2/2025,68,FALSE
INC-41134,Medium,2/7/2025,5,TRUE
INC-62020,Low,3/4/2025,20,TRUE
INC-63523,Low,5/22/2025,46,FALSE
INC-53804,High,12/28/2024,62,FALSE
INC-42358,Critical,4/17/2025,65,FALSE
INC-93824,High,4/27/2025,43,FALSE
INC-08617,High,5/12/2025,46,FALSE
INC-94778,Critical,10/8/2024,14,TRUE
INC-77885,Medium,10/9/2024,24,TRUE
INC-79875,Critical,1/9/2025,21,TRUE
INC-96441,Low,6/30/2025,35,FALSE
INC-50725,Low,10/4/2024,64,FALSE
INC-00698,Low,3/20/2025,3,TRUE
INC-67157,Critical,5/31/2025,58,FALSE
INC-59553,Medium,1/6/2025,34,FALSE
INC-31854,Critical,3/24/2025,7,TRUE
INC-04931,High,8/29/2024,40,FALSE
INC-62298,Low,6/9/2025,16,TRUE
INC-40147,High,9/29/2024,17,TRUE
INC-18098,Critical,7/17/2024,44,FALSE
INC-94622,Low,8/30/2024,20,TRUE
INC-61867,Critical,6/14/2025,39,FALSE
INC-07065,Low,12/15/2024,24,TRUE
INC-87170,Low,5/1/2025,26,FALSE
INC-76981,Low,3/11/2025,45,FALSE
INC-26713,Critical,2/24/2025,38,FALSE
INC-07288,Critical,12/7/2024,23,TRUE
INC-22500,Critical,10/27/2024,14,TRUE
INC-12544,Low,7/2/2025,41,FALSE
INC-79773,Critical,7/20/2024,10,TRUE
INC-65449,Low,4/25/2025,13,TRUE
INC-26199,Low,1/31/2025,51,FALSE
INC-83892,Critical,12/6/2024,67,FALSE
INC-13079,Critical,6/19/2025,41,FALSE
INC-92832,Critical,3/7/2025,7,TRUE
INC-53670,Low,1/5/2025,36,FALSE
INC-85166,Medium,6/30/2025,57,FALSE
INC-23427,Low,11/5/2024,61,FALSE
INC-18273,High,6/20/2025,15,TRUE
INC-93909,Critical,5/22/2025,49,FALSE
INC-55578,High,3/5/2025,50,FALSE
INC-31176,High,5/10/2025,51,FALSE
INC-33159,Low,2/19/2025,42,FALSE
INC-14525,Critical,7/12/2024,59,FALSE
INC-00136,Medium,5/14/2025,22,TRUE
INC-46398,Critical,11/18/2024,41,FALSE
INC-55538,High,2/10/2025,36,FALSE
INC-52805,Critical,1/12/2025,16,TRUE
INC-93882,Medium,11/6/2024,70,FALSE
INC-38959,Critical,5/26/2025,17,TRUE
INC-68401,High,11/9/2024,20,TRUE
INC-05887,Low,6/15/2025,42,FALSE
INC-23533,Low,1/26/2025,71,FALSE
INC-71336,Medium,2/18/2025,72,FALSE
INC-10809,High,11/10/2024,49,FALSE
INC-36202,Critical,2/13/2025,68,FALSE
INC-19697,Low,1/5/2025,19,TRUE
INC-94382,Low,11/5/2024,20,TRUE
INC-68956,High,6/19/2025,48,FALSE
INC-99037,Medium,12/3/2024,31,FALSE
INC-15897,High,10/28/2024,12,TRUE
INC-21041,Medium,2/6/2025,59,FALSE
INC-05968,Medium,3/23/2025,63,FALSE
INC-80300,Critical,11/15/2024,39,FALSE
INC-70539,Medium,3/4/2025,6,TRUE
INC-90907,Critical,10/10/2024,26,FALSE
INC-66363,High,10/25/2024,38,FALSE
INC-15823,Critical,4/17/2025,41,FALSE
INC-72997,Low,2/4/2025,30,FALSE
INC-27548,Critical,6/12/2025,8,TRUE
INC-72514,Low,1/12/2025,54,FALSE
INC-69312,Medium,7/31/2024,50,FALSE
INC-37568,Low,8/7/2024,2,TRUE
INC-50129,Low,6/3/2025,55,FALSE
INC-76510,Medium,7/14/2024,3,TRUE
INC-07471,Low,4/22/2025,56,FALSE
INC-55752,High,6/18/2025,55,FALSE
INC-27015,Critical,3/8/2025,60,FALSE
INC-54089,Low,5/14/2025,12,TRUE
INC-47388,Critical,8/29/2024,72,FALSE
INC-73840,Low,9/17/2024,22,TRUE
INC-45408,Medium,2/19/2025,27,FALSE
INC-92626,High,2/11/2025,66,FALSE
INC-15031,Low,2/1/2025,2,TRUE
INC-42110,Low,5/19/2025,40,FALSE
INC-82802,Medium,12/6/2024,64,FALSE
INC-39289,High,6/1/2025,21,TRUE
INC-32468,Critical,1/7/2025,33,FALSE
INC-12786,Medium,4/24/2025,24,TRUE
INC-04461,High,11/1/2024,60,FALSE
INC-61282,High,12/9/2024,26,FALSE
INC-88717,High,1/13/2025,33,FALSE
INC-46191,Low,6/20/2025,12,TRUE
INC-91818,High,9/1/2024,9,TRUE
INC-48689,Medium,11/26/2024,9,TRUE
INC-02865,High,11/1/2024,42,FALSE
INC-79098,Critical,3/7/2025,50,FALSE
INC-21817,Medium,3/5/2025,22,TRUE
INC-36360,Critical,10/26/2024,8,TRUE
INC-44667,High,1/20/2025,30,FALSE
INC-00758,High,7/24/2024,66,FALSE
INC-06634,Low,9/19/2024,61,FALSE
INC-04394,Critical,1/7/2025,49,FALSE
INC-32501,Critical,3/24/2025,56,FALSE
INC-84840,High,4/23/2025,4,TRUE
INC-57375,High,2/20/2025,68,FALSE
INC-24048,Low,10/11/2024,41,FALSE
INC-92382,Medium,8/15/2024,5,TRUE
INC-00798,High,6/13/2025,23,TRUE
INC-84313,Medium,12/27/2024,68,FALSE
INC-27696,Low,2/18/2025,32,FALSE
INC-23104,Critical,3/1/2025,65,FALSE
INC-71849,High,4/2/2025,29,FALSE
INC-23485,Low,7/8/2024,32,FALSE
INC-79835,High,2/12/2025,46,FALSE
INC-22863,High,1/3/2025,26,FALSE
INC-04771,Medium,5/4/2025,35,FALSE
INC-60915,Low,1/4/2025,31,FALSE
INC-64721,Critical,1/13/2025,27,FALSE
INC-71798,Critical,7/23/2024,60,FALSE
INC-68229,Low,7/6/2024,18,TRUE
INC-26633,High,1/22/2025,39,FALSE
INC-14155,Critical,9/1/2024,7,TRUE
INC-10560,High,12/20/2024,55,FALSE
INC-79290,Medium,11/3/2024,47,FALSE
INC-18424,Medium,10/31/2024,19,TRUE
INC-96627,Critical,5/7/2025,27,FALSE
INC-91227,Medium,12/7/2024,5,TRUE
